	ensembl_gene_id	external_gene_id
23486	ENSMUSG00000033705	Stard9
23487	ENSMUSG00000028439	Fam219a
23488	ENSMUSG00000038831	Ralgps1
23489	ENSMUSG00000081426	Gm15714
23490	ENSMUSG00000084792	1700056N10Rik
23491	ENSMUSG00000031751	Amfr
23492	ENSMUSG00000014402	Tsg101
23493	ENSMUSG00000035585	Tsen34
23494	ENSMUSG00000001082	Mfsd10
23495	ENSMUSG00000006464	Bbs1
23496	ENSMUSG00000036109	Mbnl3
23497	ENSMUSG00000032481	Smarcc1
23498	ENSMUSG00000033854	Kcnk10
23499	ENSMUSG00000082017	Gm11229
23500	ENSMUSG00000025969	Nrp2
23501	ENSMUSG00000083914	Rps18-ps1
23502	ENSMUSG00000029790	Cep41
23503	ENSMUSG00000082432	Gm11231
23504	ENSMUSG00000025503	Taldo1
23505	ENSMUSG00000020229	Slc5a4a
23506	ENSMUSG00000081117	Gm11233
23507	ENSMUSG00000039656	Rxrb
23508	ENSMUSG00000086696	Gm11234
23509	ENSMUSG00000034413	Neurl1b
23510	ENSMUSG00000086027	Gm11250
23511	ENSMUSG00000084910	C630043F03Rik
23512	ENSMUSG00000023307	March5
23513	ENSMUSG00000095262	Gm21893
23514	ENSMUSG00000063904	Dpp3
23515	ENSMUSG00000020166	Cnot2
23516	ENSMUSG00000043262	Uevld
23517	ENSMUSG00000055497	Gm9974
23518	ENSMUSG00000084881	Gm15585
23519	ENSMUSG00000087554	Gm15646
23520	ENSMUSG00000001521	Tulp3
23521	ENSMUSG00000051007	Pddc1
23522	ENSMUSG00000085425	Gm15648
23523	ENSMUSG00000042167	Papd4
23524	ENSMUSG00000059150	Rpl26-ps4
23525	ENSMUSG00000050702	Rfpl3s
23526	ENSMUSG00000089979	Gm15954
23527	ENSMUSG00000045350	Fam186a
23528	ENSMUSG00000087556	Gm15764
23529	ENSMUSG00000075335	4930588K23Rik
23530	ENSMUSG00000086059	Gm15797
23531	ENSMUSG00000082130	Gm15799
23532	ENSMUSG00000083658	Gm15798
23533	ENSMUSG00000001419	Mef2d
23534	ENSMUSG00000097945	Gm17799
23535	ENSMUSG00000056509	Gm9999
23536	ENSMUSG00000034544	Rsrc1
23537	ENSMUSG00000030092	Cntn6
23538	ENSMUSG00000084838	Gm10241
23539	ENSMUSG00000056999	Ide
23540	ENSMUSG00000037904	Ankrd9
23541	ENSMUSG00000032320	Rcn2
23542	ENSMUSG00000093649	Gm20614
23543	ENSMUSG00000024190	Dusp1
23544	ENSMUSG00000068396	Rpl34-ps1
23545	ENSMUSG00000093381	Gm20615
23546	ENSMUSG00000049516	Spty2d1
23547	ENSMUSG00000086837	Gm16618
23548	ENSMUSG00000092386	Gm20536
23549	ENSMUSG00000028148	Them5
23550	ENSMUSG00000079524	Gm15402
23551	ENSMUSG00000080797	Gm15760
23552	ENSMUSG00000006333	Rps9
23553	ENSMUSG00000069132	Nxph2
23554	ENSMUSG00000097957	Gm8993
23555	ENSMUSG00000020328	Nudcd2
23556	ENSMUSG00000060240	Cend1
23557	ENSMUSG00000090319	Gm4462
23558	ENSMUSG00000080824	Gm9001
23559	ENSMUSG00000097964	Gm21045
23560	ENSMUSG00000010307	Tmem86a
23561	ENSMUSG00000068604	Gm8225
23562	ENSMUSG00000091648	C2cd4d
23563	ENSMUSG00000038500	Prr3
23564	ENSMUSG00000062184	Hs6st2
23565	ENSMUSG00000037214	Thap1
23566	ENSMUSG00000021007	Spata7
23567	ENSMUSG00000034959	5031414D18Rik
23568	ENSMUSG00000020000	Moxd1
23569	ENSMUSG00000083372	Gm11235
23570	ENSMUSG00000020659	Cbll1
23571	ENSMUSG00000020326	Ccng1
23572	ENSMUSG00000063427	Rps10-ps2
23573	ENSMUSG00000095908	Gm5576
23574	ENSMUSG00000028487	Bnc2
23575	ENSMUSG00000086936	Gm9697
23576	ENSMUSG00000001576	Ergic1
23577	ENSMUSG00000097940	Gm21392
23578	ENSMUSG00000032322	Pstpip1
23579	ENSMUSG00000000056	Narf
23580	ENSMUSG00000090356	2310042E22Rik
23581	ENSMUSG00000086739	Gm4409
23582	ENSMUSG00000091580	Gm6467
23583	ENSMUSG00000087136	Gm15864
23584	ENSMUSG00000068487	Gm4943
23585	ENSMUSG00000090293	Gm17034
23586	ENSMUSG00000027071	P2rx3
23587	ENSMUSG00000043870	Gm5809
23588	ENSMUSG00000062960	Kdr
23589	ENSMUSG00000028150	Rorc
23590	ENSMUSG00000057036	Gm7536
23591	ENSMUSG00000087578	Gm15605
23592	ENSMUSG00000098043	Gm26980
23593	ENSMUSG00000024429	Gnl1
23594	ENSMUSG00000069083	Gm10259
23595	ENSMUSG00000016552	Foxred2
23596	ENSMUSG00000030854	Ptpn5
23597	ENSMUSG00000024901	Peli3
23598	ENSMUSG00000020230	Prmt2
23599	ENSMUSG00000055775	Myh8
23600	ENSMUSG00000093931	Amy2a3
23601	ENSMUSG00000036955	2510003E04Rik
23602	ENSMUSG00000021997	Lrrc63
23603	ENSMUSG00000058818	Pirb
23604	ENSMUSG00000055780	Usp26
23605	ENSMUSG00000063887	Nlgn1
23606	ENSMUSG00000032482	Cspg5
23607	ENSMUSG00000066278	Vps37b
23608	ENSMUSG00000023025	Larp4
23609	ENSMUSG00000085782	Gm15624
23610	ENSMUSG00000048668	Rhno1
23611	ENSMUSG00000051730	Mettl5
23612	ENSMUSG00000051844	B230319C09Rik
23613	ENSMUSG00000019082	Slc25a22
23614	ENSMUSG00000031754	Nudt21
23615	ENSMUSG00000085795	Zfp703
23616	ENSMUSG00000031118	1700080O16Rik
23617	ENSMUSG00000026771	Spopl
23618	ENSMUSG00000054836	Elp6
23619	ENSMUSG00000084173	Gm5287
23620	ENSMUSG00000082241	Gm15776
23621	ENSMUSG00000031483	Erlin2
23622	ENSMUSG00000089874	9230117E06Rik
23623	ENSMUSG00000084162	Gm11251
23624	ENSMUSG00000096569	Amy2a2
23625	ENSMUSG00000089663	Gm15651
23626	ENSMUSG00000028037	Ifi44
23627	ENSMUSG00000044150	A830080D01Rik
23628	ENSMUSG00000080222	Gm11486
23629	ENSMUSG00000090021	Gm6493
23630	ENSMUSG00000082566	Gm11485
23631	ENSMUSG00000081871	Gm11488
23632	ENSMUSG00000052303	Mrgpra6
23633	ENSMUSG00000031485	Prosc
23634	ENSMUSG00000061322	Dnaic1
23635	ENSMUSG00000031119	Gpc4
23636	ENSMUSG00000053181	A830005F24Rik
23637	ENSMUSG00000035877	Zhx3
23638	ENSMUSG00000074111	Mrgpra9
23639	ENSMUSG00000048911	Rnf24
23640	ENSMUSG00000085034	Gm11240
23641	ENSMUSG00000094536	Mrgprx3-ps
23642	ENSMUSG00000038932	Tcfl5
23643	ENSMUSG00000068463	B630019A10Rik
23644	ENSMUSG00000050650	Mrgpra1
23645	ENSMUSG00000074664	A830092H15Rik
23646	ENSMUSG00000084299	Gm6630
23647	ENSMUSG00000012443	Kif11
23648	ENSMUSG00000029408	Abcb9
23649	ENSMUSG00000038042	Ptpdc1
23650	ENSMUSG00000093973	Mrgpra2a
23651	ENSMUSG00000053835	H2-T24
23652	ENSMUSG00000020651	Slc26a4
23653	ENSMUSG00000050107	Gsg2
23654	ENSMUSG00000096719	Mrgpra2b
23655	ENSMUSG00000021998	Lcp1
23656	ENSMUSG00000083530	Gm13867
23657	ENSMUSG00000037896	Rcor1
23658	ENSMUSG00000081048	Gm11760
23659	ENSMUSG00000039335	Spata16
23660	ENSMUSG00000020436	Gabrg2
23661	ENSMUSG00000083767	Gm11405
23662	ENSMUSG00000064293	Cntn4
23663	ENSMUSG00000078698	Mrgpra3
23664	ENSMUSG00000056228	Cars2
23665	ENSMUSG00000034055	Phka1
23666	ENSMUSG00000085482	A230083N12Rik
23667	ENSMUSG00000033009	Ogfod1
23668	ENSMUSG00000020650	Bcap29
23669	ENSMUSG00000081438	Gm11254
23670	ENSMUSG00000032485	Scap
23671	ENSMUSG00000067173	Mrgpra4
23672	ENSMUSG00000031162	Gata1
23673	ENSMUSG00000083659	Gm11258
23674	ENSMUSG00000074419	Gm15448
23675	ENSMUSG00000001517	Foxm1
23676	ENSMUSG00000082533	Gm11253
23677	ENSMUSG00000016554	Eif3d
23678	ENSMUSG00000070552	Mrgprx1
23679	ENSMUSG00000005950	P2rx5
23680	ENSMUSG00000021381	Barx1
23681	ENSMUSG00000070551	Mrgprb5
23682	ENSMUSG00000025507	Lrdd
23683	ENSMUSG00000070550	Mrgprb4
23684	ENSMUSG00000032324	Tspan3
23685	ENSMUSG00000020648	Dus4l
23686	ENSMUSG00000007617	Homer1
23687	ENSMUSG00000084311	Gm11257
23688	ENSMUSG00000026860	Sh3glb2
23689	ENSMUSG00000050870	Mrgprb8
23690	ENSMUSG00000040865	Ino80d
23691	ENSMUSG00000024986	Hhex
23692	ENSMUSG00000070547	Mrgprb1
23693	ENSMUSG00000085794	Vax2os
23694	ENSMUSG00000079304	4933413G19Rik
23695	ENSMUSG00000074109	Mrgprx2
23696	ENSMUSG00000020075	Ddx21
23697	ENSMUSG00000027067	Ssrp1
23698	ENSMUSG00000035933	Cog5
23699	ENSMUSG00000050425	Mrgprb2
23700	ENSMUSG00000098032	Vax2os
23701	ENSMUSG00000036279	Zbtb20
23702	ENSMUSG00000027412	Lpin3
23703	ENSMUSG00000081988	Gm15746
23704	ENSMUSG00000091102	5830462I19Rik
23705	ENSMUSG00000070546	Mrgprb3
23706	ENSMUSG00000071552	Tigit
23707	ENSMUSG00000083681	Gm6640
23708	ENSMUSG00000081067	Gm12912
23709	ENSMUSG00000038044	Cct8l1
23710	ENSMUSG00000089942	Pira2
23711	ENSMUSG00000090408	Gm17402
23712	ENSMUSG00000024902	Mrpl11
23713	ENSMUSG00000083224	Gm11255
23714	ENSMUSG00000019146	Cacng2
23715	ENSMUSG00000022705	Drd3
23716	ENSMUSG00000001520	Nrip2
23717	ENSMUSG00000074305	C230081A13Rik
23718	ENSMUSG00000028933	Xrcc2
23719	ENSMUSG00000044308	Ubr3
23720	ENSMUSG00000030471	Zdhhc13
23721	ENSMUSG00000025508	Rplp2
23722	ENSMUSG00000045903	Npas4
23723	ENSMUSG00000031486	Gpr124
23724	ENSMUSG00000055653	Gpc3
23725	ENSMUSG00000048416	Mlf1
23726	ENSMUSG00000038914	Dido1
23727	ENSMUSG00000079501	Gm5138
23728	ENSMUSG00000017132	Cyth1
23729	ENSMUSG00000074417	Gm14548
23730	ENSMUSG00000032329	Hmg20a
23731	ENSMUSG00000036057	Ptpn23
23732	ENSMUSG00000024891	Slc29a2
23733	ENSMUSG00000038070	Cntln
23734	ENSMUSG00000098103	Gm27005
23735	ENSMUSG00000084026	Gm11259
23736	ENSMUSG00000090257	Gm4524
23737	ENSMUSG00000030470	Csrp3
23738	ENSMUSG00000084253	Gm11256
23739	ENSMUSG00000090203	AU015336
23740	ENSMUSG00000036693	Nop14
23741	ENSMUSG00000092545	Gm20319
23742	ENSMUSG00000020150	Gamt
23743	ENSMUSG00000089705	Gm15970
23744	ENSMUSG00000083141	Gm15752
23745	ENSMUSG00000026181	Ppm1f
23746	ENSMUSG00000087605	Gm15742
23747	ENSMUSG00000032484	Ngp
23748	ENSMUSG00000086645	Gm15743
23749	ENSMUSG00000038025	Phf2
23750	ENSMUSG00000001417	Rhbg
23751	ENSMUSG00000083193	4930595D18Rik
23752	ENSMUSG00000040899	Ccr6
23753	ENSMUSG00000073207	Ccdc160
23754	ENSMUSG00000046179	E2f8
23755	ENSMUSG00000030427	Lilra6
23756	ENSMUSG00000047379	B3gnt1
23757	ENSMUSG00000039146	Ifi44l
23758	ENSMUSG00000081844	Gm11241
23759	ENSMUSG00000047260	Emc6
23760	ENSMUSG00000080780	Gm11252
23761	ENSMUSG00000027699	Ect2
23762	ENSMUSG00000080268	Brms1
23763	ENSMUSG00000039275	Foxk2
23764	ENSMUSG00000025509	Pnpla2
23765	ENSMUSG00000031755	Bbs2
23766	ENSMUSG00000083890	Gm15703
23767	ENSMUSG00000033208	S100b
23768	ENSMUSG00000028036	Ptgfr
23769	ENSMUSG00000022144	Gdnf
23770	ENSMUSG00000096232	0610012G03Rik
23771	ENSMUSG00000083853	Gm15696
23772	ENSMUSG00000067212	H2-T23
23773	ENSMUSG00000020076	Ddx50
23774	ENSMUSG00000025968	Ndufs1
23775	ENSMUSG00000024096	Ralbp1
23776	ENSMUSG00000049556	Lingo1
23777	ENSMUSG00000060180	Myh13
23778	ENSMUSG00000039828	Wdr70
23779	ENSMUSG00000083050	Gm11242
23780	ENSMUSG00000081890	Gm11243
23781	ENSMUSG00000039131	Gipc2
23782	ENSMUSG00000031757	Mt4
23783	ENSMUSG00000025626	Phf6
23784	ENSMUSG00000063358	Mapk1
23785	ENSMUSG00000070360	Amy2a1
23786	ENSMUSG00000029233	Srd5a3
23787	ENSMUSG00000069565	Dazap1
23788	ENSMUSG00000054792	Klhl18
23789	ENSMUSG00000022142	Nup155
23790	ENSMUSG00000026917	Wdr5
23791	ENSMUSG00000021277	Traf3
23792	ENSMUSG00000027284	Cdan1
23793	ENSMUSG00000023707	Ogfod2
23794	ENSMUSG00000052783	Grk4
23795	ENSMUSG00000028488	Sh3gl2
23796	ENSMUSG00000053799	Exoc6
23797	ENSMUSG00000027333	Smox
23798	ENSMUSG00000040158	Tax1bp3
23799	ENSMUSG00000074264	Amy1
23800	ENSMUSG00000024098	Twsg1
23801	ENSMUSG00000040990	Sh3kbp1
23802	ENSMUSG00000048200	Efcab4a
23803	ENSMUSG00000055541	Lair1
23804	ENSMUSG00000081936	Gm11244
23805	ENSMUSG00000024883	Rin1
23806	ENSMUSG00000045620	Odf3l1
23807	ENSMUSG00000031760	Mt3
23808	ENSMUSG00000081404	Gm15694
23809	ENSMUSG00000080928	Hmgb1-ps6
23810	ENSMUSG00000020231	Dip2a
23811	ENSMUSG00000031762	Mt2
23812	ENSMUSG00000052234	Epx
23813	ENSMUSG00000086146	Gm15729
23814	ENSMUSG00000031765	Mt1
23815	ENSMUSG00000083903	Gm5405
23816	ENSMUSG00000023026	Dip2b
23817	ENSMUSG00000056481	Cd248
23818	ENSMUSG00000075265	Gm10818
23819	ENSMUSG00000051855	Mest
23820	ENSMUSG00000098225	Gm9556
23821	ENSMUSG00000022704	Qtrtd1
23822	ENSMUSG00000038014	Fam120a
23823	ENSMUSG00000025173	Wdr45b
23824	ENSMUSG00000052512	Nav2
23825	ENSMUSG00000061451	Tmem151a
23826	ENSMUSG00000034647	Ankrd12
23827	ENSMUSG00000019997	Ctgf
23828	ENSMUSG00000024330	Col11a2
23829	ENSMUSG00000025967	Eef1b2
23830	ENSMUSG00000025510	Cd151
23831	ENSMUSG00000004105	Angptl2
23832	ENSMUSG00000056116	H2-T22
23833	ENSMUSG00000010803	Gabra1
23834	ENSMUSG00000084090	Gm11245
23835	ENSMUSG00000038489	Polr2l
23836	ENSMUSG00000005949	Ctns
23837	ENSMUSG00000032939	Nup93
23838	ENSMUSG00000081656	Gm11246
23839	ENSMUSG00000031163	Glod5
23840	ENSMUSG00000092492	B230208B08Rik
23841	ENSMUSG00000044505	Lingo4
23842	ENSMUSG00000032911	Cspg4
23843	ENSMUSG00000031487	Brf2
23844	ENSMUSG00000023861	Mpc1
23845	ENSMUSG00000027981	Rnpc3
23846	ENSMUSG00000036923	Stox1
23847	ENSMUSG00000044700	Tmem201
23848	ENSMUSG00000025511	Tspan4
23849	ENSMUSG00000068966	Zbtb34
23850	ENSMUSG00000024875	Yif1a
23851	ENSMUSG00000029234	Tmem165
23852	ENSMUSG00000032733	Snx33
23853	ENSMUSG00000039801	2410089E03Rik
23854	ENSMUSG00000022215	Fitm1
23855	ENSMUSG00000046856	Gpr1
23856	ENSMUSG00000039231	Suv39h1
23857	ENSMUSG00000031488	Rab11fip1
23858	ENSMUSG00000082351	Gm11260
23859	ENSMUSG00000032288	Imp3
23860	ENSMUSG00000024873	Cnih2
23861	ENSMUSG00000041912	Tdrkh
23862	ENSMUSG00000010538	Tsacc
23863	ENSMUSG00000032489	Kif9
23864	ENSMUSG00000021278	Amn
23865	ENSMUSG00000024870	Rab1b
23866	ENSMUSG00000030507	Dbx1
23867	ENSMUSG00000050700	Emilin3
23868	ENSMUSG00000055334	Snupn
23869	ENSMUSG00000097256	Gm26769
23870	ENSMUSG00000027774	Gfm1
23871	ENSMUSG00000097293	D630002J18Rik
23872	ENSMUSG00000091997	Gm6611
23873	ENSMUSG00000078489	Gm17106
23874	ENSMUSG00000024099	Ndufv2
23875	ENSMUSG00000085550	Gm15658
23876	ENSMUSG00000039745	Htatip2
23877	ENSMUSG00000073468	Sft2d1
23878	ENSMUSG00000090214	Gm15657
23879	ENSMUSG00000045969	Ing1
23880	ENSMUSG00000086083	Gm15829
23881	ENSMUSG00000026788	Zbtb43
23882	ENSMUSG00000062432	Cyp26c1
23883	ENSMUSG00000052192	Gm5963
23884	ENSMUSG00000028035	Dnajb4
23885	ENSMUSG00000016637	Ift27
23886	ENSMUSG00000062279	Gm10237
23887	ENSMUSG00000086324	Gm15564
23888	ENSMUSG00000085840	Gm11261
23889	ENSMUSG00000026986	Hnmt
23890	ENSMUSG00000024987	Cyp26a1
23891	ENSMUSG00000093839	Olfr462
23892	ENSMUSG00000034057	Myrfl
23893	ENSMUSG00000031508	Ankrd10
23894	ENSMUSG00000083629	Gm11262
23895	ENSMUSG00000028141	Oaz3
23896	ENSMUSG00000078097	Gm10913
23897	ENSMUSG00000028649	Macf1
23898	ENSMUSG00000022216	Psme1
23899	ENSMUSG00000082697	Gm12913
23900	ENSMUSG00000020428	Gabra6
23901	ENSMUSG00000083496	Gm11263
23902	ENSMUSG00000075228	Gm10813
23903	ENSMUSG00000093920	Olfr463
23904	ENSMUSG00000030428	Ttyh1
23905	ENSMUSG00000087689	Gm15845
23906	ENSMUSG00000029404	Arl6ip4
23907	ENSMUSG00000084248	Gm11409
23908	ENSMUSG00000044067	Gpr22
23909	ENSMUSG00000091786	Gm8425
23910	ENSMUSG00000029238	Clock
23911	ENSMUSG00000060787	Olfr464
23912	ENSMUSG00000084834	4930565N06Rik
23913	ENSMUSG00000005364	Il5ra
23914	ENSMUSG00000001416	Cct3
23915	ENSMUSG00000083420	Gm15665
23916	ENSMUSG00000038765	Lmx1b
23917	ENSMUSG00000020483	Dynll2
23918	ENSMUSG00000064181	Rab3ip
23919	ENSMUSG00000025630	Hprt
23920	ENSMUSG00000057133	Chd6
23921	ENSMUSG00000025512	Chid1
23922	ENSMUSG00000005716	Pvalb
23923	ENSMUSG00000020074	Ccar1
23924	ENSMUSG00000030505	Prmt3
23925	ENSMUSG00000021009	Ptpn21
23926	ENSMUSG00000055945	Prr18
23927	ENSMUSG00000032290	Ptpn9
23928	ENSMUSG00000028034	Fubp1
23929	ENSMUSG00000066113	Adamtsl1
23930	ENSMUSG00000082387	Gm15724
23931	ENSMUSG00000087001	Gm15475
23932	ENSMUSG00000083405	Gm15725
23933	ENSMUSG00000098142	Gm7507
23934	ENSMUSG00000081669	Npm3-ps1
23935	ENSMUSG00000087568	Gm15649
23936	ENSMUSG00000072950	Gm10444
23937	ENSMUSG00000035696	Rnf38
23938	ENSMUSG00000081605	Gm15953
23939	ENSMUSG00000090256	Alms1-ps1
23940	ENSMUSG00000018379	Srsf1
23941	ENSMUSG00000031509	1700016D06Rik
23942	ENSMUSG00000024101	Wash
23943	ENSMUSG00000015575	Atp6v0e
23944	ENSMUSG00000027520	Zdbf2
23945	ENSMUSG00000028445	Enho
23946	ENSMUSG00000028140	Mrpl9
23947	ENSMUSG00000056367	Actr3b
23948	ENSMUSG00000005951	Shpk
23949	ENSMUSG00000029235	Pdcl2
23950	ENSMUSG00000048612	Myof
23951	ENSMUSG00000082179	Gm11407
23952	ENSMUSG00000090098	Alms1-ps2
23953	ENSMUSG00000037370	Enpp1
23954	ENSMUSG00000083076	Gm11408
23955	ENSMUSG00000091238	Gm17103
23956	ENSMUSG00000081651	Gm15530
23957	ENSMUSG00000040078	Gm9769
23958	ENSMUSG00000027966	Col11a1
23959	ENSMUSG00000083183	Gm15575
23960	ENSMUSG00000018377	Vezf1
23961	ENSMUSG00000098175	Gm7545
23962	ENSMUSG00000048249	Crebrf
23963	ENSMUSG00000072940	Gm10443
23964	ENSMUSG00000021690	Jmy
23965	ENSMUSG00000024862	Klc2
23966	ENSMUSG00000085589	A430078I02Rik
23967	ENSMUSG00000027573	Gid8
23968	ENSMUSG00000061082	Plac1
23969	ENSMUSG00000002957	Ap2a2
23970	ENSMUSG00000096878	Gm21655
23971	ENSMUSG00000095550	Gm21671
23972	ENSMUSG00000081444	Gm15803
23973	ENSMUSG00000086175	Gm15802
23974	ENSMUSG00000096045	Gm21698
23975	ENSMUSG00000098070	Gm8609
23976	ENSMUSG00000074768	Bhmt
23977	ENSMUSG00000039728	Slc6a5
23978	ENSMUSG00000018378	Cuedc1
23979	ENSMUSG00000075070	4932412D23Rik
23980	ENSMUSG00000001518	Itfg2
23981	ENSMUSG00000091049	Gm1979
23982	ENSMUSG00000039720	Got1l1
23983	ENSMUSG00000002996	Hbp1
23984	ENSMUSG00000035842	Ddx11
23985	ENSMUSG00000071332	E230015B07Rik
23986	ENSMUSG00000026858	Fam73b
23987	ENSMUSG00000090100	Ttbk2
23988	ENSMUSG00000028139	Riiad1
23989	ENSMUSG00000031766	Slc12a3
23990	ENSMUSG00000067700	Gm5862
23991	ENSMUSG00000033955	Tnks1bp1
23992	ENSMUSG00000089997	1810020O05Rik
23993	ENSMUSG00000044791	Setd2
23994	ENSMUSG00000048191	Muc6
23995	ENSMUSG00000068262	Gm5879
23996	ENSMUSG00000022773	Ypel1
23997	ENSMUSG00000021279	Cdc42bpb
23998	ENSMUSG00000073119	Speer4a
23999	ENSMUSG00000036022	Fam122b
24000	ENSMUSG00000038740	Mvb12b
24001	ENSMUSG00000029104	Htt
24002	ENSMUSG00000024191	Bnip1
24003	ENSMUSG00000023393	Slc17a9
24004	ENSMUSG00000068689	Rps19-ps9
24005	ENSMUSG00000047046	1700031F10Rik
24006	ENSMUSG00000085828	Gm15612
24007	ENSMUSG00000061809	Tbpl2
24008	ENSMUSG00000031770	Herpud1
24009	ENSMUSG00000069518	Gm10271
24010	ENSMUSG00000095400	Muc2
24011	ENSMUSG00000073117	Gm7347
24012	ENSMUSG00000031511	Arhgef7
24013	ENSMUSG00000094393	Muc2
24014	ENSMUSG00000020169	Best3
24015	ENSMUSG00000090013	Gm6507
24016	ENSMUSG00000068235	Vmn1r-ps25
24017	ENSMUSG00000025515	Muc2
24018	ENSMUSG00000092311	Vmn1r-ps26
24019	ENSMUSG00000028982	Slc25a33
24020	ENSMUSG00000060187	Lrrc10
24021	ENSMUSG00000063457	Rps15
24022	ENSMUSG00000073116	Gm10471
24023	ENSMUSG00000055409	Nell1
24024	ENSMUSG00000022141	Nipbl
24025	ENSMUSG00000007653	Gabrb2
24026	ENSMUSG00000092237	Vmn1r-ps27
24027	ENSMUSG00000039103	Nexn
24028	ENSMUSG00000092228	Vmn1r-ps28
24029	ENSMUSG00000029236	Nmu
24030	ENSMUSG00000092303	Vmn1r-ps29
24031	ENSMUSG00000034024	Cct2
24032	ENSMUSG00000022701	2610015P09Rik
24033	ENSMUSG00000025964	Adam23
24034	ENSMUSG00000031489	Adrb3
24035	ENSMUSG00000051940	5031410I06Rik
24036	ENSMUSG00000030357	Fkbp4
24037	ENSMUSG00000026985	Il1f8
24038	ENSMUSG00000035545	Leng8
24039	ENSMUSG00000028137	Celf3
24040	ENSMUSG00000071715	Ncf4
24041	ENSMUSG00000092450	Vmn1r-ps31
24042	ENSMUSG00000062327	T
24043	ENSMUSG00000092588	Gm20534
24044	ENSMUSG00000020170	Frs2
24045	ENSMUSG00000025170	Rab40b
24046	ENSMUSG00000061843	Vmn1r-ps32
24047	ENSMUSG00000029406	Pitpnm2
24048	ENSMUSG00000092247	Gm20426
24049	ENSMUSG00000032491	Nradd
24050	ENSMUSG00000021999	Cpb2
24051	ENSMUSG00000074151	Nlrc5
24052	ENSMUSG00000031490	Eif4ebp1
24053	ENSMUSG00000084234	4933405O20Rik
24054	ENSMUSG00000039911	Spsb1
24055	ENSMUSG00000067698	Gm10220
24056	ENSMUSG00000042118	Bhmt2
24057	ENSMUSG00000071138	Tex24
24058	ENSMUSG00000005952	Trpv1
24059	ENSMUSG00000092552	Gm4287
24060	ENSMUSG00000068228	Vmn1r-ps34
24061	ENSMUSG00000071714	Csf2rb2
24062	ENSMUSG00000089781	Gm15756
24063	ENSMUSG00000031492	Chrnb3
24064	ENSMUSG00000025607	Copg2
24065	ENSMUSG00000023723	Mrps23
24066	ENSMUSG00000013736	Trnt1
24067	ENSMUSG00000055489	Ano5
24068	ENSMUSG00000044103	Il1f9
24069	ENSMUSG00000022771	Ppil2
24070	ENSMUSG00000037974	Muc5ac
24071	ENSMUSG00000042064	Myo3b
24072	ENSMUSG00000033066	Gas7
24073	ENSMUSG00000022000	Zc3h13
24074	ENSMUSG00000026984	Il1f6
24075	ENSMUSG00000030359	Pzp
24076	ENSMUSG00000031491	Chrna6
24077	ENSMUSG00000057370	Rpl21-ps12
24078	ENSMUSG00000072894	Ppp1r2-ps2
24079	ENSMUSG00000034031	1700106J16Rik
24080	ENSMUSG00000043432	Leng9
24081	ENSMUSG00000059645	Gm7361
24082	ENSMUSG00000091053	Gm9742
24083	ENSMUSG00000085624	Gm14573
24084	ENSMUSG00000063838	Cdc42ep5
24085	ENSMUSG00000098240	Gm4575
24086	ENSMUSG00000039253	Fn3krp
24087	ENSMUSG00000030500	Slc17a6
24088	ENSMUSG00000006574	Slc4a1
24089	ENSMUSG00000081824	BC002163
24090	ENSMUSG00000027479	Mapre1
24091	ENSMUSG00000092118	Fancf
24092	ENSMUSG00000083827	Gm15712
24093	ENSMUSG00000052105	Soga2
24094	ENSMUSG00000082570	Gm15711
24095	ENSMUSG00000028492	Fam154a
24096	ENSMUSG00000028980	H6pd
24097	ENSMUSG00000055370	Gm9968
24098	ENSMUSG00000070873	Lilra5
24099	ENSMUSG00000015579	Nkx2-5
24100	ENSMUSG00000087075	A230065H16Rik
24101	ENSMUSG00000020135	Apc2
24102	ENSMUSG00000085499	Gm15713
24103	ENSMUSG00000069769	Msi2
24104	ENSMUSG00000062284	Gm6030
24105	ENSMUSG00000087317	4930466I24Rik
24106	ENSMUSG00000020171	Yeats4
24107	ENSMUSG00000080715	Gm5406
24108	ENSMUSG00000098130	Gm17797
24109	ENSMUSG00000069085	Dytn
24110	ENSMUSG00000036304	Zdhhc23
24111	ENSMUSG00000021280	Exoc3l4
24112	ENSMUSG00000081303	Gm16011
24113	ENSMUSG00000022217	Emc9
24114	ENSMUSG00000029044	4930584F24Rik
24115	ENSMUSG00000089630	Gm6903
24116	ENSMUSG00000020177	9530003J23Rik
24117	ENSMUSG00000086237	Gm15591
24118	ENSMUSG00000073407	Gm6034
24119	ENSMUSG00000062524	Ncr1
24120	ENSMUSG00000037989	Wnk2
24121	ENSMUSG00000085781	Gm15640
24122	ENSMUSG00000091722	Siah3
24123	ENSMUSG00000085826	Gm15638
24124	ENSMUSG00000021012	Zc3h14
24125	ENSMUSG00000063932	Poteg
24126	ENSMUSG00000066108	Muc5b
24127	ENSMUSG00000079492	Gm11127
24128	ENSMUSG00000081624	Gm6912
24129	ENSMUSG00000031165	Was
24130	ENSMUSG00000030498	Gas2
24131	ENSMUSG00000078430	Gm10936
24132	ENSMUSG00000048164	Gm7204
24133	ENSMUSG00000069516	Lyz2
24134	ENSMUSG00000024855	Pacs1
24135	ENSMUSG00000024301	Kifc5b
24136	ENSMUSG00000073976	1700026J12Rik
24137	ENSMUSG00000052551	Adarb2
24138	ENSMUSG00000034361	Cpne2
24139	ENSMUSG00000034913	Spert
24140	ENSMUSG00000078810	Gp6
